"customer_id","customer_lifetime_value"
"15847","389.27"
"14420","389.17"
"12690","389.01"
"15592","388.58"
"13899","388.52"
"14538","388.25"
"17817","387.68"
"13673","387.44"
"17508","387.31"
"17595","386.69"
"14114","386.53"
"17614","386.32"
"14779","386.15"
"13821","385.64"
"17711","385.10"
"17239","385.05"
"15048","384.48"
"17357","384.39"
"16204","384.18"
"17205","384.08"
"16982","384.06"
"12733","383.95"
"13833","383.85"
"17189","383.75"
"12515","383.70"
"15440","383.68"
"15424","383.34"
"12832","383.03"
"13817","382.98"
"13657","382.14"
"17250","381.97"
"15090","381.32"
"16441","381.20"
"14950","381.15"
"12871","380.64"
"17138","380.50"
"17999","380.39"
"17031","380.35"
"17936","380.13"
"14731","380.02"
"16552","379.73"
"13589","379.65"
"13656","379.65"
"17878","379.45"
"15885","379.35"
"16930","378.89"
"13372","378.64"
"13300","378.49"
"17078","378.20"
"12890","376.72"
"17489","376.64"
"15922","375.40"
"14448","375.35"
"14079","375.10"
"13497","375.05"
"16147","375.00"
"14067","374.70"
"17492","374.57"
"12873","374.00"
"13351","373.94"
"15120","373.82"
"14850","373.35"
"12981","372.22"
"13091","371.82"
"15472","371.56"
"16776","371.54"
"15975","371.01"
"15063","370.80"
"16758","369.34"
"14888","369.20"
"14690","368.14"
"17765","367.63"
"16065","367.14"
"18181","366.85"
"15713","366.65"
"16897","366.53"
"17911","366.23"
"17432","365.76"
"15840","365.46"
"16202","365.27"
"14886","364.80"
"15949","364.72"
"12373","364.60"
"15343","364.50"
"14528","364.22"
"12538","363.95"
"17330","363.90"
"14171","363.79"
"16509","363.70"
"18056","363.65"
"12915","363.65"
"16485","363.65"
"14932","363.53"
"14427","363.34"
"14594","363.33"
"16903","363.20"
"16378","362.95"
"14747","362.10"
"16052","362.06"
"15025","361.96"
"13844","361.62"
"16769","361.54"
"16305","361.22"
"13291","361.11"
"17358","360.81"
"16595","360.16"
"13780","360.01"
"13298","360.00"
"15880","359.03"
"17948","358.56"
"16823","358.38"
"13228","358.00"
"13976","357.98"
"17025","357.77"
"15781","357.36"
"18040","357.20"
"13453","356.98"
"12566","356.60"
"14915","356.13"
"15247","356.00"
"16372","355.73"
"18250","355.62"
"14537","355.56"
"17742","355.11"
"12845","354.09"
"13173","353.65"
"13210","353.48"
"14804","353.27"
"12617","352.98"
"13369","352.81"
"15678","352.70"
"18112","352.69"
"14500","352.65"
"18274","351.84"
"15870","351.44"
"15789","351.30"
"14902","351.21"
"13923","351.13"
"13332","350.90"
"15334","350.82"
"13740","350.75"
"15901","350.31"
"13108","350.06"
"12532","349.83"
"13670","349.70"
"13887","349.55"
"16217","349.11"
"15405","349.10"
"13927","348.99"
"17252","348.91"
"13790","348.80"
"12527","348.71"
"14264","348.47"
"18276","348.36"
"16159","348.20"
"13052","348.15"
"14379","348.10"
"17548","348.08"
"14206","348.06"
"17668","347.75"
"18127","347.08"
"13062","346.98"
"13649","346.60"
"16423","346.12"
"17123","345.30"
"13774","345.00"
"14633","344.90"
"16978","344.33"
"17569","344.14"
"13068","344.00"
"15047","343.62"
"15520","343.50"
"18081","343.45"
"16810","343.44"
"12715","343.36"
"12875","343.23"
"17795","342.83"
"16851","342.45"
"17835","342.24"
"16826","341.70"
"13347","341.36"
"14491","340.93"
"14586","340.56"
"15115","340.11"
"13737","339.60"
"17045","339.44"
"16545","339.30"
"17697","338.95"
"16183","338.71"
"13569","338.62"
"15652","337.74"
"15942","337.44"
"13930","337.34"
"15900","337.28"
"17973","337.04"
"16105","336.96"
"15619","336.40"
"17384","336.40"
"18078","336.13"
"14196","335.52"
"16063","335.32"
"17917","335.03"
"12489","334.93"
"14988","334.54"
"15466","334.53"
"17221","334.48"
"12350","334.40"
"15918","334.23"
"16274","334.05"
"15363","333.95"
"17094","333.80"
"13216","333.74"
"15224","333.68"
"17866","333.60"
"13727","333.48"
"16739","333.45"
"15597","333.42"
"16625","333.08"
"12829","332.95"
"13904","332.64"
"16850","332.41"
"16803","332.30"
"16177","331.95"
"15213","331.65"
"17157","331.45"
"16030","331.24"
"15210","331.18"
"12891","331.00"
"16478","331.00"
"17862","330.90"
"12519","330.84"
"13706","330.79"
"14517","330.45"
"15130","330.11"
"16593","330.03"
"15714","330.03"
"12953","329.85"
"17615","329.60"
"13239","329.56"
"17914","329.36"
"17154","329.34"
"15153","329.25"
"14339","329.13"
"14012","328.80"
"17222","328.65"
"16343","328.58"
"16855","328.40"
"16297","328.40"
"16318","328.15"
"15314","327.97"
"16781","327.85"
"14024","327.70"
"15579","327.60"
"18270","327.35"
"16366","327.30"
"14870","327.25"
"15609","326.93"
"16322","326.75"
"14987","326.40"
"17715","326.40"
"16071","326.24"
"12844","325.96"
"16830","325.91"
"17912","325.46"
"16956","325.14"
"15944","325.10"
"15101","325.03"
"12790","324.92"
"13801","324.80"
"16685","324.24"
"18261","324.24"
"15675","323.69"
"16292","323.60"
"12852","323.35"
"15921","323.03"
"13955","322.96"
"16627","322.80"
"16342","322.41"
"17172","322.26"
"14424","322.08"
"14484","321.92"
"17976","321.79"
"14823","321.43"
"15236","321.05"
"16096","320.62"
"14622","320.58"
"13986","320.46"
"16227","320.12"
"16967","319.02"
"17229","318.76"
"15308","318.67"
"17248","318.65"
"12785","318.19"
"14703","318.17"
"17839","318.15"
"12648","318.05"
"18066","318.00"
"13466","317.85"
"16473","317.36"
"17267","317.20"
"15385","316.88"
"15243","316.68"
"16761","316.62"
"15204","316.58"
"17458","316.50"
"13494","316.26"
"15872","316.25"
"14479","316.25"
"18059","316.21"
"18117","315.65"
"12614","315.60"
"15766","315.06"
"16091","315.06"
"17237","314.69"
"16193","314.45"
"12650","314.44"
"15970","314.10"
"12797","313.88"
"13484","313.80"
"16582","313.62"
"14729","313.49"
"13845","312.98"
"18220","312.78"
"13121","312.73"
"15318","312.62"
"14555","312.54"
"12834","312.38"
"13642","312.28"
"17362","312.23"
"14501","312.11"
"13863","312.00"
"16450","311.92"
"14142","311.81"
"15326","311.71"
"14951","311.69"
"14327","311.65"
"13990","311.30"
"17854","311.26"
"13897","311.16"
"13479","310.90"
"16124","310.85"
"15185","310.62"
"16648","310.46"
"17506","310.11"
"14924","310.05"
"15661","309.80"
"15699","309.65"
"14847","309.40"
"17604","309.36"
"12884","309.05"
"13787","309.04"
"15010","308.94"
"13699","308.58"
"13745","308.54"
"17510","308.48"
"16123","307.78"
"13529","307.76"
"13395","307.72"
"13060","307.53"
"14716","307.51"
"17120","307.46"
"17334","307.44"
"13932","307.40"
"14350","307.16"
"13142","307.09"
"15087","306.94"
"16668","306.72"
"13718","306.55"
"15659","306.45"
"17176","306.13"
"14764","306.05"
"15219","305.75"
"16796","305.62"
"16181","305.54"
"13045","305.28"
"17636","305.19"
"12623","305.10"
"17941","304.56"
"15163","304.47"
"18185","304.25"
"16674","304.24"
"17070","304.24"
"17732","303.97"
"16400","303.93"
"13083","303.75"
"15279","303.61"
"17433","303.16"
"16998","302.98"
"18053","302.97"
"16425","302.70"
"14248","302.58"
"16386","302.57"
"18165","302.46"
"15054","302.10"
"16715","301.72"
"15667","301.32"
"15148","301.29"
"15623","301.03"
"17978","300.92"
"16430","300.85"
"16479","300.83"
"14762","300.52"
"13304","300.42"
"15254","300.36"
"17793","300.34"
"17531","299.95"
"18215","299.34"
"13667","299.05"
"17824","298.40"
"16104","298.21"
"17678","298.11"
"12881","298.00"
"15857","297.00"
"13441","296.64"
"17266","296.58"
"13751","296.25"
"13504","295.93"
"16252","295.09"
"14954","294.85"
"18190","294.41"
"15060","294.25"
"17124","294.24"
"15732","294.12"
"16402","293.45"
"17163","293.10"
"16721","292.47"
"12703","292.40"
"14985","292.01"
"13502","292.00"
"13449","291.88"
"17255","291.48"
"14656","291.05"
"14947","290.82"
"17691","290.40"
"16526","290.36"
"17551","290.34"
"13573","290.25"
"14784","289.99"
"17464","289.96"
"17201","289.78"
"17080","289.74"
"14162","289.36"
"16125","289.35"
"14549","289.24"
"15545","288.97"
"17081","288.91"
"17501","288.60"
"16808","288.42"
"15396","288.18"
"17977","288.14"
"17760","287.59"
"16432","287.40"
"13760","286.79"
"16555","285.89"
"14660","285.74"
"14953","285.67"
"13708","285.33"
"16429","284.55"
"15154","283.83"
"13439","283.71"
"17783","283.47"
"13259","283.18"
"17694","283.12"
"13754","282.60"
"13177","282.45"
"16557","281.85"
"16848","281.42"
"14242","280.55"
"16149","280.52"
"13008","280.47"
"17247","280.09"
"14975","279.94"
"15556","279.77"
"14480","279.05"
"14908","277.80"
"18108","277.35"
"13803","277.07"
"15355","277.05"
"13606","276.75"
"13272","276.56"
"13544","276.06"
"12750","275.88"
"14512","275.28"
"18193","274.56"
"16313","274.15"
"16883","272.48"
"17498","272.22"
"14819","272.07"
"13917","272.04"
"14816","271.85"
"13058","271.40"
"17767","271.20"
"17254","271.19"
"17496","271.05"
"17011","270.90"
"15774","270.80"
"14520","270.60"
"13242","270.40"
"13364","269.92"
"17251","269.83"
"16048","269.19"
"13533","269.09"
"14727","268.58"
"14508","268.05"
"15408","267.18"
"17550","267.16"
"15320","267.13"
"15517","267.03"
"16451","266.97"
"17786","266.85"
"14863","266.76"
"13837","266.59"
"15119","266.40"
"12962","266.39"
"14068","265.85"
"17430","265.76"
"14423","265.20"
"17968","265.10"
"13973","264.70"
"15912","264.62"
"17403","263.92"
"17708","263.33"
"12492","263.21"
"16413","262.20"
"16936","261.90"
"16330","261.61"
"13189","260.68"
"14053","260.25"
"15143","259.45"
"13127","259.17"
"14452","259.05"
"15577","258.88"
"13277","258.40"
"15894","258.25"
"16080","257.72"
"13227","257.70"
"13626","257.23"
"12430","256.40"
"13806","256.38"
"16727","256.32"
"17896","256.32"
"17385","256.11"
"16447","255.91"
"15277","255.90"
"14761","255.90"
"14881","255.40"
"16226","255.12"
"15261","254.82"
"12604","254.18"
"14765","254.11"
"15689","254.10"
"16302","253.62"
"15759","253.04"
"15019","252.81"
"15035","252.73"
"15014","252.57"
"18009","252.49"
"13404","252.49"
"15346","252.42"
"13645","252.10"
"13711","252.06"
"16836","251.87"
"17155","251.70"
"16976","251.52"
"13512","251.21"
"13271","250.61"
"13207","250.26"
"16596","250.15"
"17303","250.04"
"15510","250"
"16024","249.95"
"17456","249.86"
"13061","248.61"
"16510","248.10"
"15097","248.08"
"16619","248.01"
"13592","247.96"
"13349","247.32"
"14658","247.15"
"15783","246.30"
"17278","246.04"
"16778","245.94"
"17771","245.81"
"14768","245.70"
"15598","245.68"
"12660","245.10"
"15118","244.80"
"16528","244.41"
"17892","244.10"
"17925","244.08"
"13103","243.94"
"14793","243.84"
"16793","243.84"
"13886","243.56"
"15634","243.55"
"17339","243.36"
"16601","242.70"
"16690","242.53"
"16215","242.35"
"15776","241.62"
"14523","241.09"
"16427","241.06"
"17051","240.89"
"18030","240.60"
"15286","240.55"
"13565","240.22"
"17256","240.00"
"17181","239.92"
"15690","239.76"
"13570","239.49"
"17684","239.41"
"16756","239.40"
"12561","238.85"
"12718","238.25"
"17194","238.04"
"17877","237.61"
"15457","237.07"
"12732","236.26"
"16026","236.09"
"14647","236.04"
"13187","236.02"
"14375","235.56"
"15850","234.88"
"15462","234.60"
"14473","234.34"
"17060","234.24"
"16961","234.17"
"12736","234.00"
"13348","233.76"
"16583","233.45"
"13678","232.60"
"18213","232.48"
"16117","232.21"
"17908","232.03"
"14995","231.98"
"15393","231.86"
"17111","231.61"
"16641","231.10"
"16445","230.51"
"17125","230.50"
"13786","230.40"
"16926","230.25"
"13960","230.22"
"12812","229.64"
"15528","229.33"
"18110","229.05"
"17347","228.96"
"13146","228.91"
"13712","228.84"
"13070","228.80"
"17969","228.20"
"16527","228.06"
"12666","227.44"
"14569","227.39"
"17212","226.85"
"13474","226.84"
"17572","226.75"
"18005","226.47"
"17860","226.45"
"16315","226.37"
"17789","225.90"
"12672","225.90"
"14624","225.85"
"12402","225.60"
"14052","225.36"
"15483","225.26"
"16587","225.15"
"14357","225.12"
"17171","224.91"
"15724","224.20"
"15175","224.14"
"16471","223.95"
"16753","223.92"
"14929","223.88"
"13926","223.85"
"15637","223.36"
"17534","223.36"
"17166","223.19"
"13382","222.99"
"16777","222.62"
"18101","222.40"
"14598","221.97"
"12995","221.92"
"14960","221.27"
"13419","221.06"
"16482","220.62"
"18114","220.10"
"13079","220.10"
"13600","219.52"
"15096","219.39"
"12702","219.00"
"15790","218.75"
"13669","218.55"
"12574","218.45"
"14570","218.06"
"16634","217.90"
"16392","217.89"
"15554","217.20"
"13739","216.90"
"13503","216.85"
"12897","216.50"
"15604","216.39"
"17436","216.30"
"14104","216.21"
"13858","216.17"
"18212","216.07"
"16179","215.83"
"17580","215.72"
"16189","215.48"
"16190","215.08"
"16519","215.08"
"12831","215.05"
"12588","214.90"
"16338","214.80"
"17619","214.37"
"16846","214.32"
"15460","214.26"
"16647","214.06"
"14601","213.96"
"12586","213.94"
"17693","213.92"
"13621","213.85"
"17153","213.78"
"14241","213.70"
"13411","213.55"
"16591","213.50"
"15540","213.30"
"16356","213.22"
"17928","212.54"
"15866","211.89"
"16017","211.88"
"16411","211.70"
"15703","211.50"
"17988","211.07"
"15746","210.80"
"13532","210.31"
"13828","209.49"
"17900","209.40"
"17855","208.97"
"15327","208.75"
"17514","208.65"
"15897","208.59"
"16457","208.36"
"14109","208.20"
"12547","207.80"
"18191","207.80"
"16866","207.74"
"15052","207.73"
"16752","207.50"
"17923","207.50"
"16323","207.50"
"13099","207.36"
"15925","207.15"
"15820","206.98"
"13284","206.23"
"14964","206.21"
"13065","205.86"
"17670","205.70"
"15307","205.30"
"17010","205.26"
"15758","205.25"
"13513","205.10"
"15319","204.50"
"13295","204.45"
"13826","204.35"
"17206","204.24"
"14087","204.22"
"18273","204.00"
"13017","204.00"
"17187","203.95"
"17394","203.87"
"17891","203.86"
"17376","203.20"
"17843","202.73"
"14381","202.68"
"18169","202.65"
"14984","202.37"
"16895","202.27"
"14385","202.11"
"14287","202.03"
"13428","201.78"
"15347","201.60"
"17889","201.37"
"16965","201.19"
"13859","201.16"
"18126","200.92"
"14326","200.85"
"13262","200.29"
"16415","200.27"
"15437","200.16"
"13980","200.14"
"14782","200.10"
"13723","199.85"
"15593","199.80"
"13322","199.48"
"16832","199.15"
"17987","198.57"
"18269","198.30"
"16178","197.90"
"12450","197.88"
"12581","197.71"
"14185","197.65"
"14789","197.64"
"16829","197.22"
"15234","197.00"
"13436","196.89"
"13978","196.79"
"16861","195.87"
"16112","195.74"
"17440","195.74"
"13792","195.55"
"14666","195.25"
"15612","195.15"
"17475","194.37"
"16403","193.95"
"17904","193.82"
"15683","193.75"
"17343","193.64"
"15198","193.64"
"16847","193.44"
"14806","193.39"
"17383","193.39"
"14476","193.00"
"12522","192.72"
"12791","192.60"
"16887","192.33"
"17608","191.99"
"14100","191.95"
"15909","191.94"
"15888","191.39"
"15692","191.04"
"17233","190.88"
"15723","190.70"
"13033","190.55"
"15412","190.53"
"13972","190.25"
"12361","189.90"
"13663","189.47"
"14801","189.34"
"14830","188.88"
"14697","188.61"
"17781","188.02"
"18013","187.29"
"13568","187.05"
"17279","187.03"
"14551","186.23"
"15567","186.01"
"12641","185.90"
"17574","185.65"
"14199","185.40"
"16097","185.05"
"13482","184.64"
"16424","184.56"
"17680","184.40"
"16433","184.26"
"15124","184.19"
"16914","183.76"
"16680","183.70"
"14059","183.60"
"13460","183.44"
"13059","183.40"
"14966","183.02"
"16448","182.99"
"14082","182.25"
"16594","181.09"
"15886","181.09"
"15945","181.00"
"16835","180.85"
"18119","180.70"
"18280","180.60"
"13710","180.48"
"14722","180.42"
"12622","180.10"
"15041","179.93"
"18282","179.50"
"13420","179.35"
"18147","179.34"
"15895","179.17"
"15454","179.10"
"14705","179.00"
"16990","179.00"
"16620","178.96"
"15139","178.96"
"15262","178.95"
"17660","178.75"
"13778","178.70"
"17879","178.52"
"15292","178.39"
"18045","178.34"
"17253","178.26"
"17356","178.22"
"14295","177.70"
"13618","177.34"
"12618","177.31"
"13072","177.15"
"17947","176.68"
"12893","176.55"
"12509","176.50"
"17582","175.27"
"17331","175.20"
"16144","175.20"
"18010","174.80"
"14355","174.40"
"14518","174.37"
"18278","173.90"
"14798","173.74"
"16565","173.70"
"12441","173.55"
"17772","173.45"
"15565","173.16"
"15670","173.05"
"14693","172.90"
"12923","172.82"
"13598","172.79"
"18048","172.29"
"13922","172.25"
"13690","172.25"
"12442","172.06"
"14860","172.02"
"16773","171.59"
"17245","171.45"
"13560","171.42"
"15432","171.19"
"14536","170.95"
"17542","170.75"
"15335","170.22"
"18058","170.16"
"15016","170.04"
"16462","170.0"
"13962","169.55"
"14218","169.48"
"14437","169.40"
"12367","168.90"
"14578","168.63"
"18099","168.31"
"16282","168.30"
"17737","168.24"
"15986","168.12"
"15374","168.00"
"12551","168.00"
"16952","167.61"
"17367","167.55"
"15920","167.50"
"16405","167.25"
"17650","166.08"
"12817","166.04"
"18088","166.03"
"17561","165.12"
"18042","165.05"
"15316","165.00"
"13470","165.00"
"15904","164.68"
"17535","164.40"
"13603","164.34"
"14552","164.22"
"14354","163.62"
"17110","163.30"
"17301","163.24"
"13223","163.20"
"14485","162.80"
"12920","162.78"
"16517","162.70"
"14073","162.54"
"15733","162.30"
"18014","162.22"
"17578","162.18"
"15325","161.74"
"17600","161.67"
"15458","161.64"
"16113","161.38"
"14237","161.00"
"13229","160.95"
"15852","160.71"
"12565","160.67"
"12573","160.54"
"18203","160.42"
"18146","160.35"
"14714","160.19"
"12966","160.18"
"13462","159.75"
"16213","159.00"
"18224","158.95"
"13937","158.85"
"15167","158.80"
"14089","158.75"
"17165","158.68"
"15160","158.16"
"15348","158.04"
"18004","157.92"
"17556","157.90"
"14799","157.70"
"17344","157.62"
"15836","157.27"
"14148","157.20"
"17128","157.09"
"14585","157.05"
"17118","157.02"
"15007","156.91"
"15988","156.78"
"14406","156.75"
"15438","156.58"
"15263","156.51"
"17885","156.34"
"13898","155.93"
"17871","155.90"
"17832","155.37"
"12738","155.35"
"15447","155.17"
"13809","155.05"
"14368","155.00"
"14046","154.99"
"17698","154.95"
"15740","154.88"
"17026","154.83"
"17899","154.55"
"15226","154.41"
"16406","154.35"
"16921","154.18"
"17517","153.94"
"16351","153.90"
"12602","153.12"
"17714","153.00"
"16720","152.95"
"16248","152.94"
"14813","152.88"
"17984","152.68"
"18138","152.65"
"17307","152.64"
"14066","152.55"
"17707","152.40"
"14039","152.20"
"13514","152.20"
"17898","152.06"
"16617","151.85"
"14208","151.74"
"14362","151.50"
"17286","151.37"
"13697","151.30"
"16337","151.05"
"15135","150.95"
"14204","150.61"
"16073","150.45"
"18200","150.35"
"15717","150.30"
"16932","150.23"
"17234","149.89"
"15869","149.64"
"17946","149.58"
"18262","149.48"
"16598","149.40"
"15435","149.29"
"13279","149.20"
"13003","149.05"
"17549","148.86"
"15526","148.44"
"14968","147.59"
"14098","147.35"
"14037","147.20"
"12864","147.12"
"17030","146.87"
"14238","146.85"
"16893","145.93"
"17935","145.79"
"13866","145.67"
"15937","145.35"
"17524","145.00"
"14483","145.00"
"16852","144.91"
"12974","144.80"
"15748","144.36"
"17186","144.00"
"12587","144.00"
"15705","143.10"
"16461","142.92"
"13299","142.50"
"16287","142.50"
"13584","142.40"
"14386","142.40"
"17859","141.92"
"13561","141.86"
"14041","141.41"
"16581","141.24"
"15503","141.04"
"15388","140.54"
"13483","140.34"
"14494","139.56"
"16483","139.35"
"17718","139.35"
"14772","139.26"
"18209","139.10"
"13273","138.98"
"12902","138.68"
"14581","138.60"
"17122","138.32"
"13716","138.28"
"15663","138.14"
"16611","137.99"
"16050","137.90"
"17709","137.45"
"17468","137.00"
"15691","136.80"
"14247","136.77"
"16412","135.99"
"12968","135.95"
"15042","135.93"
"14889","135.90"
"15419","135.86"
"15174","135.75"
"16114","135.75"
"16665","135.40"
"17972","135.19"
"16055","134.80"
"15728","134.80"
"13519","134.70"
"14340","134.70"
"15562","134.55"
"14174","134.46"
"12837","134.10"
"14280","134.04"
"14349","133.50"
"12445","133.40"
"17881","133.35"
"15709","133.25"
"17647","133.06"
"12512","132.18"
"17785","131.94"
"14438","131.90"
"12851","131.81"
"17455","131.70"
"14795","131.45"
"15844","130.74"
"12929","130.60"
"16679","129.75"
"16623","129.45"
"15276","128.63"
"16828","128.50"
"17297","128.18"
"15543","127.86"
"17359","127.86"
"13781","127.84"
"15578","127.10"
"15923","127.08"
"14962","126.70"
"16414","126.25"
"15463","126.14"
"16988","126.12"
"12814","125.92"
"13522","125.80"
"14861","125.79"
"14890","125.65"
"15017","125.58"
"12531","125.22"
"17148","124.88"
"14760","124.60"
"16849","124.57"
"16569","124.20"
"14495","123.80"
"16658","123.24"
"18277","123.13"
"15917","123.10"
"13876","122.70"
"13638","122.64"
"18018","122.14"
"13244","121.74"
"17746","121.70"
"13182","121.18"
"15049","121.17"
"14413","121.05"
"15512","121.00"
"13002","120.95"
"17446","120.90"
"14165","120.44"
"18015","120.03"
"14259","120.00"
"14314","120.00"
"14453","119.93"
"16542","119.62"
"15266","119.30"
"16666","118.98"
"15843","118.95"
"17079","118.80"
"14155","118.75"
"14076","118.67"
"13581","118.00"
"17654","117.55"
"16959","117.35"
"13877","117.24"
"17117","116.20"
"17601","116.01"
"16498","115.82"
"14143","115.80"
"15350","115.65"
"13067","115.46"
"18027","115.31"
"14972","114.77"
"15212","114.65"
"13188","114.60"
"16247","114.56"
"14632","114.56"
"17852","114.34"
"17219","114.23"
"14652","114.18"
"12938","114.14"
"14582","114.11"
"12651","114.00"
"14457","113.64"
"17217","113.50"
"15445","113.50"
"18105","113.48"
"16913","113.44"
"15280","113.12"
"14689","112.80"
"16697","112.75"
"13161","112.75"
"13807","112.60"
"18129","112.55"
"15610","112.46"
"17038","112.40"
"17065","112.35"
"14271","112.32"
"17967","112.27"
"12756","112.08"
"13193","112.08"
"17957","111.68"
"17887","111.35"
"18120","111.15"
"13508","110.97"
"13144","110.95"
"15537","110.92"
"15853","110.80"
"16963","110.55"
"14641","110.46"
"12734","110.40"
"17901","110.38"
"16792","110.38"
"17836","110.21"
"13133","109.80"
"16363","109.36"
"14699","109.13"
"14345","108.98"
"13170","108.81"
"17639","108.50"
"16106","108.38"
"13226","108.21"
"12956","108.07"
"15729","108.00"
"14661","107.95"
"17274","107.82"
"16784","107.60"
"15395","107.45"
"17893","107.21"
"16757","106.83"
"15168","106.56"
"15070","106.20"
"17791","106.10"
"15775","104.90"
"14027","104.82"
"15607","104.76"
"15958","104.35"
"18174","104.00"
"18255","103.30"
"14542","103.25"
"18011","102.79"
"13958","102.45"
"14836","102.45"
"17962","102.41"
"14981","102.12"
"13829","102.0"
"13948","102.00"
"16516","101.70"
"18068","101.70"
"17643","101.55"
"16006","101.40"
"18086","101.34"
"13101","101.19"
"14946","100.90"
"17427","100.80"
"14371","100.50"
"13703","99.50"
"17939","99.14"
"15256","98.45"
"17538","98.42"
"17349","98.25"
"16344","98.10"
"15422","97.70"
"12984","97.50"
"17325","96.80"
"15216","96.60"
"14642","96.12"
"17024","95.85"
"17895","95.45"
"18249","95.34"
"12548","95.20"
"16387","94.36"
"13651","94.20"
"16339","94.05"
"15638","94.00"
"15397","94.00"
"18033","93.82"
"15428","93.78"
"18227","93.75"
"13283","93.66"
"13106","93.50"
"18084","93.43"
"17991","93.35"
"12821","92.72"
"14054","92.46"
"12789","91.85"
"13160","91.80"
"13551","91.80"
"12659","91.68"
"15488","91.32"
"14353","90.60"
"13947","90.60"
"16506","90.30"
"15552","90.12"
"16597","90.04"
"14117","90.00"
"14974","89.94"
"14219","89.94"
"12686","89.14"
"14436","89.06"
"12353","89.00"
"15083","88.20"
"15180","87.50"
"13296","87.40"
"15541","85.13"
"13841","85.00"
"13666","84.65"
"12401","84.30"
"17309","82.75"
"13006","81.57"
"17620","81.44"
"18281","80.82"
"16789","80.80"
"13967","80.70"
"17752","80.64"
"13747","79.60"
"16078","79.20"
"15753","79.20"
"17747","78.15"
"17942","77.50"
"14785","77.40"
"13132","77.30"
"13992","76.80"
"14373","76.55"
"17536","76.50"
"15668","76.32"
"18113","76.32"
"14090","76.32"
"16148","76.32"
"17995","76.10"
"17628","75.75"
"16610","75.66"
"13403","75.00"
"16468","74.90"
"18050","74.40"
"13095","74.40"
"17960","73.78"
"18032","73.50"
"12506","73.50"
"16171","73.20"
"17906","72.90"
"13686","72.00"
"13938","71.66"
"13185","71.40"
"17022","71.00"
"18037","70.02"
"15863","68.84"
"13684","68.13"
"14393","67.95"
"17382","65.4"
"12665","64.25"
"13130","64.00"
"13302","63.75"
"13832","63.45"
"17263","63.44"
"14840","62.85"
"13218","62.64"
"15516","62.43"
"13194","60.70"
"17174","59.90"
"13391","59.80"
"13682","59.50"
"14957","58.49"
"13080","58.08"
"17775","56.40"
"15899","56.25"
"13366","56.16"
"16349","53.50"
"15504","52.83"
"14865","52.20"
"15313","52.00"
"14682","52.00"
"17844","51.56"
"14351","51.00"
"18268","51.00"
"13011","50.55"
"18256","50.10"
"18184","49.80"
"14821","48.80"
"15603","48.48"
"16257","46.95"
"14080","45.60"
"15423","43.50"
"14300","43.20"
"15992","41.99"
"15178","40.50"
"15940","39.80"
"14589","39.75"
"12977","39.24"
"16659","39.12"
"18019","38.45"
"12855","38.10"
"16162","37.40"
"17816","36.56"
"18141","35.40"
"17831","35.40"
"14576","35.40"
"16856","35.40"
"15744","34.80"
"16765","34.0"
"17408","32.65"
"13693","32.00"
"16262","31.65"
"16579","30.60"
"13120","30.60"
"15590","30.19"
"15657","30.00"
"16061","29.95"
"16878","26.60"
"17102","25.50"
"17820","24.05"
"16454","21.95"
"14627","21.85"
"17986","20.80"
"16953","20.80"
"14119","19.90"
"14777","17.45"
"16093","17.00"
"17763","15.00"
"13307","15.00"
"12870","14.90"
"17956","12.75"
"14792","12.40"
"17547","11.80"
"16138","7.95"
"12605","7.50"
"12505","4.5"
"16738","3.75"
"12943","3.75"
"16428","2.95"
"14679","2.55"
"16995","1.25"
"13256","0"
